"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2004",10241.3083,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2005",10681.9586,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2006",12552.4508,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2007",13916.2501,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2008",16617.258,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2009",16544.3995,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2010",17683.1429,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2011",17956.5789,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2012",19212.0294,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2013",19382.1594,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2014",20015.3632,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2015",20758.5156,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2016",21625.853,
"MLT","TRADEGOODSERV","EXP","MLN_USD","A","2017",22456.4891,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2000",10687.2695,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2001",9708.6045,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2002",9829.2209,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2003",10276.9734,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2004",10156.0795,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2005",10763.9718,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2006",12748.0712,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2007",13784.5474,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2008",16476.5721,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2009",16526.4465,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2010",17788.1509,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2011",17710.5473,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2012",18605.2712,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2013",18601.9111,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2014",18560.8123,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2015",19940.4253,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2016",20079.5028,
"MLT","TRADEGOODSERV","IMP","MLN_USD","A","2017",19688.1732,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",-404.0824,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",165.4369,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",668.072,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",184.4075,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",85.2288,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-82.0133,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-195.6204,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",131.7027,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",140.6858,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",17.953,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-105.008,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",246.0316,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",606.7582,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",780.2483,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",1454.5509,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",818.0903,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",1546.3502,
"MLT","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",2768.3159,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2007",74101.0099,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2008",79867.3794,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2009",77237.8796,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2010",79734.2867,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2011",84110.9038,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2012",86723.4912,
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2013",86233.7689,"P"
"PER","TRADEGOODSERV","EXP","MLN_USD","A","2014",82946.8942,"P"
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2007",51383.2487,
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2008",64218.9181,
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2009",53982.4401,
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2010",68331.2008,
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2011",77621.2486,
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2012",85381.5777,
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2013",87829.1275,"P"
"PER","TRADEGOODSERV","IMP","MLN_USD","A","2014",86948.5416,"P"
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",22717.7612,
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",15648.4612,
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",23255.4394,
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",11403.0858,
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",6489.6552,
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",1341.9135,
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",-1595.3585,"P"
"PER","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-4001.6474,"P"
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","1995",30809.3276,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","1996",32684.1698,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","1997",36334.5475,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","1998",35754.4318,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","1999",40194.8237,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2000",49511.9705,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2001",55407.3168,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2002",64877.4848,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2003",70898.1077,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2004",80859.6687,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2005",86991.662,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2006",96073.4271,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2007",103609.5359,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2008",101730.8628,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2009",96817.3618,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2010",111403.5365,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2011",124901.5611,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2012",126281.8898,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2013",151770.8039,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2014",163945.9518,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2015",171427.2998,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2016",198876.3101,
"ROU","TRADEGOODSERV","EXP","MLN_USD","A","2017",218248.11,"P"
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1995",25115.7382,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1996",27383.5274,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1997",30255.2003,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1998",33749.0657,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","1999",33463.5581,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2000",42674.4932,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2001",50638.6335,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2002",56863.4394,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2003",66249.3761,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2004",80860.3547,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2005",93815.9476,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2006",115057.2036,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2007",148165.0279,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2008",149769.139,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2009",118684.5342,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2010",133541.4946,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2011",146981.261,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2012",144322.1226,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2013",157086.2035,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2014",170770.9774,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2015",184388.5705,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2016",214879.2062,
"ROU","TRADEGOODSERV","IMP","MLN_USD","A","2017",238984.1834,"P"
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1995",5693.5894,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1996",5300.6424,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1997",6079.3472,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1998",2005.3661,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","1999",6731.2656,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2000",6837.4774,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2001",4768.6833,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2002",8014.0453,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2003",4648.7315,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2004",-0.686,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2005",-6824.2857,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2006",-18983.7765,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2007",-44555.4919,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2008",-48038.2762,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2009",-21867.1724,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2010",-22137.9582,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2011",-22079.6999,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2012",-18040.2328,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2013",-5315.3997,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2014",-6825.0256,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2015",-12961.2707,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2016",-16002.8961,
"ROU","TRADEGOODSERV","NTRADE","MLN_USD","A","2017",-20736.0734,"P"
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1976",-3.19461796988123,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1977",-4.49684766091907,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1978",25.1741275283719,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1979",8.36564706818337,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1980",5.12060040969878,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1981",-11.8156119809174,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1982",-1.57296817054393,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1983",-0.910267009820821,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1984",10.2855851887577,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1985",14.3497104466705,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1986",20.7077270226449,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1987",7.79113444574882,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1988",0.256742534031128,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1989",8.40472203448504,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1990",17.596029941327,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1991",7.37893363912814,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1992",6.23142411873141,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1993",0.824011249158682,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1994",1.1428731617654,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1995",4.35394089995344,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1996",8.8732393329339,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1997",3.21580108855532,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1998",9.6054860656761,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","1999",5.60221607943495,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2000",7.79066602995171,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2001",2.81125707909846,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2002",-2.37684163095254,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2003",7.35981951241748,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2004",9.80904702284112,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2005",5.71356608043282,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2006",8.59794821690278,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2007",6.90508322087269,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2008",4.478374560428,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2009",-2.84514254480596,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2010",1.26436100911998,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2011",11.7547296704582,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2012",5.98916769146236,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2013",5.20514466278266,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2014",-1.54282965518051,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2015",1.23096355966539,
"COL","TRADEGOODSERV","EXP","AGRWTH","A","2016",-1.16890913585479,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1976",12.304340778544,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1977",9.71139527975566,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1978",20.6933694547088,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1979",0.822088983570106,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1980",18.6554050001812,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1981",4.99583941337916,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1982",8.01167653934453,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1983",-9.01604775736622,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1984",-3.85726660707708,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1985",-6.62326655994286,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1986",4.16720843757099,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1987",5.36447947614052,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1988",6.63455164604464,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1989",-2.75931172268542,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1990",7.99817010263092,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1991",1.92746565942361,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1992",35.238636878604,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1993",41.7035187922984,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1994",15.5590211505712,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1995",7.84921127936627,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1996",2.91200509614783,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1997",6.55332018631812,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1998",-3.93452196026016,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","1999",-24.1660919303746,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2000",6.67832772834663,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2001",8.73958719574819,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2002",0.330033011669985,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2003",8.16953867592743,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2004",10.2728879799217,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2005",11.9009530241265,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2006",19.9683861274571,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2007",14.0460504859435,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2008",10.4756239848093,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2009",-9.14889211016774,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2010",10.8451859956236,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2011",21.4867365823566,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2012",9.07429035697964,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2013",5.97765363128492,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2014",7.87207872078721,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2015",1.41784764076668,
"COL","TRADEGOODSERV","IMP","AGRWTH","A","2016",-7.33210640789694,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1975",15.6822178894664,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1976",16.769744184011,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1977",16.4459058007342,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1978",16.0687559342381,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1979",14.5767857333624,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1980",15.4015592991278,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1981",11.140137098777,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1982",10.1513945862475,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1983",9.63284269111733,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1984",10.8849366726851,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1985",12.5472018944036,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1986",16.974353116482,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1987",15.110116603171,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1988",14.3389860330423,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1989",15.6970345300688,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1990",17.7663448022415,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1991",18.2048530501705,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1992",15.0184093001332,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1993",13.8081481288526,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1994",12.7608350144667,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1995",12.7040189333748,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1996",13.2963813805704,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1997",12.6731862802846,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1998",12.6162457492422,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","1999",15.2238592008459,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2000",17.3803040943868,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2001",16.3776435045712,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2002",15.5344923021902,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2003",16.8347692310876,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2004",17.0953340518319,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2005",16.8499159209304,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2006",17.6374974602629,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2007",16.5392324252097,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2008",17.7894839893603,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2009",16.0308096550658,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2010",15.9359837335115,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2011",18.7361064956267,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2012",18.2587618932916,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2013",17.5719250046094,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2014",15.9365444182468,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2015",15.2486138078748,
"COL","TRADEGOODSERV","EXP","PC_GDP","A","2016",14.7578065819375,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1975",13.9612059783058,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1976",13.9029228297672,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1977",13.2462551147268,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1978",13.8880834044073,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1979",13.5747449052854,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1980",15.775854585749,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1981",15.6355707251624,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1982",15.4440834076736,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1983",13.5020471635543,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1984",12.8099126363027,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1985",12.9098080580909,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1986",12.4221856794336,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1987",13.3837399703046,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1988",14.3539467632618,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1989",14.3460286505074,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1990",15.4434385249457,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1991",14.4701310914825,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1992",16.4507268528792,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1993",19.6438915476446,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1994",20.4204562949908,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1995",20.4369651912371,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1996",20.3205695383265,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1997",20.1108740933801,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1998",20.0644758098398,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","1999",17.2332099263876,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2000",18.8352428586338,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2001",20.1340392028816,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2002",19.9322514079947,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2003",20.7638261327333,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2004",19.3430840738209,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2005",18.7843224873293,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2006",20.5364445764239,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2007",19.7906614208299,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2008",20.2625774078448,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2009",18.249192009464,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2010",17.7648626230447,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2011",19.9327626981387,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2012",20.0373359026858,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2013",20.1260526082447,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2014",21.383236578101,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2015",23.3728506515603,
"COL","TRADEGOODSERV","IMP","PC_GDP","A","2016",21.7080960263352,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1992",17.067820265453,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1993",8.09480954685817,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1994",3.94127189394004,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1995",11.0183860253201,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1996",6.25655812265433,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1997",8.69545785051243,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1998",14.4588657563352,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","1999",5.11852241194411,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2000",2.24045999869862,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2001",1.70201826515327,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2002",2.68009688158191,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2003",5.67102865733797,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2004",10.3833417626393,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2005",6.01189752599449,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2006",8.04149726449528,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2007",7.5229358549541,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2008",2.17205930976941,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2009",-8.46175265511098,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2010",9.32745251307368,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2011",7.04810414894339,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2012",5.56950349772231,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2013",3.30813169634184,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2014",4.96236934879093,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2015",2.61496193116544,
"CRI","TRADEGOODSERV","EXP","AGRWTH","A","2016",11.4381033888309,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1992",23.0610208479254,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1993",14.1919494834529,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1994",4.68631685832434,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1995",3.34428755629783,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1996",3.14147961675883,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1997",14.9901563662539,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1998",16.3281352783215,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","1999",-3.08092561100007,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","2000",-3.89729781437506,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","2001",0.010074055755857,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","2002",6.129696515666,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","2003",4.54360617029734,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","2004",4.8115159171466,
"CRI","TRADEGOODSERV","IMP","AGRWTH","A","2005",6.94554538589169,
